order_id,order_date,country,category,product,quantity,unit_price,revenue,payment_method,status
ORD-100852,2026-01-10,Romania,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-100853,2026-01-10,United States,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-100854,2026-01-10,Germany,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-100855,2026-01-10,Spain,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-100856,2026-01-11,United States,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100857,2026-01-11,United Kingdom,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-100858,2026-01-11,France,Beauty,Hair Dryer,1,89.00,89.00,card,refunded
ORD-100859,2026-01-11,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-100860,2026-01-12,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-100861,2026-01-12,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100862,2026-01-12,Canada,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-100863,2026-01-12,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100864,2026-01-12,Canada,Electronics,USB-C Hub,2,39.00,78.00,paypal,completed
ORD-100865,2026-01-12,United States,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100866,2026-01-12,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100867,2026-01-12,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100868,2026-01-13,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100869,2026-01-13,Poland,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-100870,2026-01-13,Germany,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-100871,2026-01-13,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100872,2026-01-13,Romania,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100873,2026-01-13,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100874,2026-01-13,Romania,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-100875,2026-01-13,United States,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-100876,2026-01-14,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100877,2026-01-14,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100878,2026-01-14,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100879,2026-01-14,Poland,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100880,2026-01-14,United States,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-100881,2026-01-14,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100882,2026-01-14,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100883,2026-01-14,United States,Home,Desk Lamp,3,35.00,105.00,card,completed
ORD-100884,2026-01-14,Poland,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100885,2026-01-15,Poland,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-100886,2026-01-15,United States,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100887,2026-01-15,Germany,Beauty,Hair Dryer,2,89.00,178.00,bnpl,completed
ORD-100888,2026-01-15,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100889,2026-01-15,Canada,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100890,2026-01-16,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100891,2026-01-16,Romania,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100892,2026-01-16,United States,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-100893,2026-01-16,France,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100894,2026-01-17,United Kingdom,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100895,2026-01-17,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100896,2026-01-17,Canada,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100897,2026-01-17,Canada,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100898,2026-01-17,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100899,2026-01-17,United States,Apparel,Wool Sweater,3,70.00,210.00,bnpl,completed
ORD-100900,2026-01-17,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-100901,2026-01-17,France,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100902,2026-01-17,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-100903,2026-01-18,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100904,2026-01-18,Poland,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100905,2026-01-18,Germany,Apparel,Rain Jacket,2,120.00,240.00,paypal,completed
ORD-100906,2026-01-18,United States,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100907,2026-01-18,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100908,2026-01-18,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100909,2026-01-19,Canada,Home,Coffee Grinder,3,49.00,147.00,card,completed
ORD-100910,2026-01-19,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100911,2026-01-19,France,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100912,2026-01-19,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100913,2026-01-19,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100914,2026-01-19,United Kingdom,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100915,2026-01-19,Spain,Electronics,USB-C Hub,3,39.00,117.00,card,completed
ORD-100916,2026-01-19,Canada,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-100917,2026-01-20,Poland,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100918,2026-01-20,France,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100919,2026-01-20,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100920,2026-01-20,United States,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100921,2026-01-20,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100922,2026-01-20,United States,Apparel,Wool Sweater,1,70.00,70.00,bnpl,completed
ORD-100923,2026-01-20,Romania,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100924,2026-01-21,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100925,2026-01-21,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-100926,2026-01-21,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,bnpl,completed
ORD-100927,2026-01-21,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100928,2026-01-21,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100929,2026-01-21,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100930,2026-01-22,United Kingdom,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-100931,2026-01-22,Spain,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100932,2026-01-22,United States,Electronics,Bluetooth Speaker,3,59.00,177.00,apple_pay,completed
ORD-100933,2026-01-22,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100934,2026-01-22,Spain,Apparel,Rain Jacket,1,120.00,120.00,bnpl,refunded
ORD-100935,2026-01-22,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100936,2026-01-22,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100937,2026-01-22,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100938,2026-01-22,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100939,2026-01-23,Spain,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-100940,2026-01-23,United States,Beauty,Hair Dryer,2,89.00,178.00,apple_pay,completed
ORD-100941,2026-01-23,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100942,2026-01-23,Germany,Beauty,Face Serum,1,32.00,32.00,paypal,refunded
ORD-100943,2026-01-23,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100944,2026-01-23,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-100945,2026-01-23,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100946,2026-01-24,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100947,2026-01-24,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100948,2026-01-24,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100949,2026-01-24,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100950,2026-01-24,Romania,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-100951,2026-01-24,Romania,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100952,2026-01-24,France,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-100953,2026-01-24,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100954,2026-01-25,Spain,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100955,2026-01-25,United States,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-100956,2026-01-25,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100957,2026-01-25,United States,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100958,2026-01-25,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100959,2026-01-25,Germany,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100960,2026-01-25,Poland,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100961,2026-01-25,Canada,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100962,2026-01-26,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100963,2026-01-26,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100964,2026-01-26,Canada,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100965,2026-01-26,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100966,2026-01-26,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100967,2026-01-26,Romania,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100968,2026-01-26,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100969,2026-01-26,Romania,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100970,2026-01-27,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100971,2026-01-27,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-100972,2026-01-27,Germany,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100973,2026-01-27,Canada,Home,Desk Lamp,1,35.00,35.00,paypal,refunded
ORD-100974,2026-01-28,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100975,2026-01-28,Romania,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100976,2026-01-28,Canada,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100977,2026-01-28,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100978,2026-01-28,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100979,2026-01-28,France,Apparel,Wool Sweater,2,70.00,140.00,paypal,completed
ORD-100980,2026-01-28,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100981,2026-01-28,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100982,2026-01-28,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100983,2026-01-29,Poland,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100984,2026-01-29,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100985,2026-01-29,Germany,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-100986,2026-01-29,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100987,2026-01-29,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100988,2026-01-29,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100989,2026-01-29,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100990,2026-01-29,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100991,2026-01-29,France,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100992,2026-01-30,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100993,2026-01-30,United States,Electronics,Wireless Earbuds,1,79.00,79.00,bnpl,completed
ORD-100994,2026-01-30,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100995,2026-01-30,Poland,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-100996,2026-01-30,Germany,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100997,2026-01-30,Spain,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-100998,2026-01-30,United Kingdom,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-100999,2026-01-30,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101000,2026-01-30,France,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-101001,2026-01-31,Germany,Home,Air Purifier,3,149.00,447.00,bnpl,completed
ORD-101002,2026-01-31,Germany,Apparel,Wool Sweater,2,70.00,140.00,apple_pay,completed
ORD-101003,2026-01-31,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101004,2026-01-31,United Kingdom,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-101005,2026-02-01,Poland,Home,Air Purifier,3,149.00,447.00,card,completed
ORD-101006,2026-02-01,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101007,2026-02-01,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101008,2026-02-01,Spain,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101009,2026-02-01,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101010,2026-02-01,Canada,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101011,2026-02-01,United States,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101012,2026-02-02,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101013,2026-02-02,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101014,2026-02-02,France,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101015,2026-02-02,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101016,2026-02-02,United States,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-101017,2026-02-02,United States,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101018,2026-02-03,Poland,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101019,2026-02-03,Romania,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-101020,2026-02-03,United Kingdom,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101021,2026-02-03,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101022,2026-02-03,Poland,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-101023,2026-02-04,Romania,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101024,2026-02-04,Spain,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101025,2026-02-04,Spain,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101026,2026-02-04,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101027,2026-02-04,Spain,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101028,2026-02-04,United States,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-101029,2026-02-04,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,bnpl,completed
ORD-101030,2026-02-04,Canada,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101031,2026-02-05,Spain,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-101032,2026-02-05,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-101033,2026-02-05,United States,Beauty,Face Serum,3,32.00,96.00,card,completed
ORD-101034,2026-02-05,Germany,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101035,2026-02-05,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101036,2026-02-05,Poland,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101037,2026-02-06,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101038,2026-02-06,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101039,2026-02-06,United Kingdom,Beauty,Hair Dryer,2,89.00,178.00,card,refunded
ORD-101040,2026-02-06,France,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-101041,2026-02-06,United States,Home,Air Purifier,3,149.00,447.00,paypal,completed
ORD-101042,2026-02-06,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101043,2026-02-06,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101044,2026-02-06,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-101045,2026-02-06,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-101046,2026-02-07,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101047,2026-02-07,France,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101048,2026-02-07,France,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101049,2026-02-07,Germany,Home,Desk Lamp,2,35.00,70.00,card,refunded
ORD-101050,2026-02-07,Poland,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101051,2026-02-07,Germany,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-101052,2026-02-07,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101053,2026-02-08,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101054,2026-02-08,Spain,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101055,2026-02-08,France,Electronics,USB-C Hub,1,39.00,39.00,paypal,refunded
ORD-101056,2026-02-08,Canada,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-101057,2026-02-08,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101058,2026-02-08,United States,Home,Desk Lamp,1,35.00,35.00,card,refunded
ORD-101059,2026-02-08,France,Home,Air Purifier,2,149.00,298.00,card,completed
ORD-101060,2026-02-08,France,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-101061,2026-02-09,United States,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-101062,2026-02-09,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-101063,2026-02-09,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101064,2026-02-09,United Kingdom,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-101065,2026-02-09,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101066,2026-02-09,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101067,2026-02-09,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-101068,2026-02-10,Romania,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101069,2026-02-10,Germany,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-101070,2026-02-10,United States,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-101071,2026-02-10,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,apple_pay,completed
ORD-101072,2026-02-10,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-101073,2026-02-10,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101074,2026-02-10,Canada,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-101075,2026-02-10,France,Electronics,Wireless Earbuds,3,79.00,237.00,card,refunded
ORD-101076,2026-02-10,Canada,Electronics,USB-C Hub,2,39.00,78.00,apple_pay,completed
ORD-101077,2026-02-11,France,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-101078,2026-02-11,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-101079,2026-02-11,Spain,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101080,2026-02-11,United Kingdom,Apparel,Rain Jacket,2,120.00,240.00,paypal,completed
ORD-101081,2026-02-11,United States,Electronics,Smart Watch,3,199.00,597.00,card,completed
ORD-101082,2026-02-11,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-101083,2026-02-12,Romania,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-101084,2026-02-12,United States,Beauty,Face Serum,2,32.00,64.00,paypal,completed
ORD-101085,2026-02-12,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101086,2026-02-12,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-101087,2026-02-12,United States,Beauty,Hair Dryer,1,89.00,89.00,bnpl,completed
ORD-101088,2026-02-12,United States,Beauty,Face Serum,2,32.00,64.00,paypal,completed
ORD-101089,2026-02-12,Poland,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-101090,2026-02-13,Germany,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-101091,2026-02-13,Canada,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-101092,2026-02-13,Germany,Home,Air Purifier,1,149.00,149.00,card,completed
